row_num,id,answer,selected_detail_id,selected_detail_url,selected_title,status,note_or_source
534,0487,ギラティナ アナザーフォルム,0487,https://zukan.pokemon.co.jp/detail/0487,ギラティナ アナザーフォルム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/06e63c5c79c06ea740e33705a638de02.png
535,0487-Origin,ギラティナ オリジンフォルム,0487-1,https://zukan.pokemon.co.jp/detail/0487-1,ギラティナ オリジンフォルム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c366c361cabb05e4250b6a236583890f.png
536,0488,クレセリア,0488,https://zukan.pokemon.co.jp/detail/0488,クレセリア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e4b4c6d6af785e849d37a9eddabe39d8.png
537,0489,フィオネ,0489,https://zukan.pokemon.co.jp/detail/0489,フィオネ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f99de4ce4dc5d3016411d4d4dba59ad3.png
538,0490,マナフィ,0490,https://zukan.pokemon.co.jp/detail/0490,マナフィ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7c35d980f26b94f60574de3613c402e4.png
539,0491,ダークライ,0491,https://zukan.pokemon.co.jp/detail/0491,ダークライ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/58d8af4d8c18b2aad5c524ec90e3dbe7.png
540,0492,シェイミ,0492,https://zukan.pokemon.co.jp/detail/0492,シェイミ ランドフォルム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f6f714b23ccbaa799e6bb55792826d5c.png
541,0493,アルセウス,0493,https://zukan.pokemon.co.jp/detail/0493,アルセウス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0642b738183a7aa8162612acca055854.png
542,0494,ビクティニ,0494,https://zukan.pokemon.co.jp/detail/0494,ビクティニ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d1e8badbe449e666b3d9a78d0f00eb2.png
543,0495,ツタージャ,0495,https://zukan.pokemon.co.jp/detail/0495,ツタージャ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b9c52a61fc071ad9e00ef6aabe87bee2.png
544,0496,ジャノビー,0496,https://zukan.pokemon.co.jp/detail/0496,ジャノビー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2a88f939911e74daa3d653f180ec584f.png
545,0497,ジャローダ,0497,https://zukan.pokemon.co.jp/detail/0497,ジャローダ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a6f327beac3a8ad5ea80105558284fae.png
546,0498,ポカブ,0498,https://zukan.pokemon.co.jp/detail/0498,ポカブ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4ae5e428c6eb46dde424386c90c46c45.png
547,0499,チャオブー,0499,https://zukan.pokemon.co.jp/detail/0499,チャオブー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d43812299a21724d7c45a6f8bdd73ee.png
548,0500,エンブオー,0500,https://zukan.pokemon.co.jp/detail/0500,エンブオー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/60f4b77d77f6e6ccbc3f0c7f506e6c06.png
549,0501,ミジュマル,0501,https://zukan.pokemon.co.jp/detail/0501,ミジュマル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5c813f04469bd883e06845a4818d28fa.png
550,0502,フタチマル,0502,https://zukan.pokemon.co.jp/detail/0502,フタチマル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1752e34f051cc6186897cd95b88145c0.png
551,0503,ダイケンキ,0503,https://zukan.pokemon.co.jp/detail/0503,ダイケンキ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0a69ea124c27cd16cc6232580eb8d6e2.png
552,0503-Hisui,ダイケンキ ヒスイのすがた,0503-1,https://zukan.pokemon.co.jp/detail/0503-1,ダイケンキ ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d9ae8cd013f858449915e8a74264ff77.png
553,0504,ミネズミ,0504,https://zukan.pokemon.co.jp/detail/0504,ミネズミ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/04a23df232958ebe3294febbf587aefb.png
554,0505,ミルホッグ,0505,https://zukan.pokemon.co.jp/detail/0505,ミルホッグ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/da48e516b9c6f0afc7b233fca6fa1dd2.png
555,0506,ヨーテリー,0506,https://zukan.pokemon.co.jp/detail/0506,ヨーテリー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0f97d9fd788fb5d13d62885ab18f6731.png
556,0507,ハーデリア,0507,https://zukan.pokemon.co.jp/detail/0507,ハーデリア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f6e89c41a80553af8fb12578c1046ae2.png
557,0508,ムーランド,0508,https://zukan.pokemon.co.jp/detail/0508,ムーランド,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/fac4c06508ee320606c25d0b867d297f.png
558,0509,チョロネコ,0509,https://zukan.pokemon.co.jp/detail/0509,チョロネコ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8495a74c774db666a2d2241898b1249d.png
559,0510,レパルダス,0510,https://zukan.pokemon.co.jp/detail/0510,レパルダス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1acb119c02f2cc0163895b780f066616.png
560,0511,ヤナップ,0511,https://zukan.pokemon.co.jp/detail/0511,ヤナップ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2f8f601b13c53b7da46dcac4182f7d54.png
561,0512,ヤナッキー,0512,https://zukan.pokemon.co.jp/detail/0512,ヤナッキー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/845cae9509aeb5d2b3cd128347709275.png
562,0513,バオップ,0513,https://zukan.pokemon.co.jp/detail/0513,バオップ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/746f71fffeda614dca1fc40bab1c47ab.png
563,0514,バオッキー,0514,https://zukan.pokemon.co.jp/detail/0514,バオッキー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/68e3621295ddcaa9ddde535a3b271657.png
564,0515,ヒヤップ,0515,https://zukan.pokemon.co.jp/detail/0515,ヒヤップ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/059c41a206c0bbcfe32cbbe2c926b7d4.png
565,0516,ヒヤッキー,0516,https://zukan.pokemon.co.jp/detail/0516,ヒヤッキー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/725bf429de9a593f1480028de20efbb3.png
566,0517,ムンナ,0517,https://zukan.pokemon.co.jp/detail/0517,ムンナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e053ce01bcee51edb108123b4664a540.png
567,0518,ムシャーナ,0518,https://zukan.pokemon.co.jp/detail/0518,ムシャーナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3260ac765566fc9e192c5c926d5bd6eb.png
568,0519,マメパト,0519,https://zukan.pokemon.co.jp/detail/0519,マメパト,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/291bda709eb5d4e144bea9e4432a5421.png
569,0520,ハトーボー,0520,https://zukan.pokemon.co.jp/detail/0520,ハトーボー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f8511527d0553e4904be840b26a1bc73.png
570,0521-Male,ケンホロウ オスのすがた,0521,https://zukan.pokemon.co.jp/detail/0521,ケンホロウ オスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/04b7ff7c1f4dca9816d0634feac041ce.png
571,0521-Female,ケンホロウ メスのすがた,0521-1,https://zukan.pokemon.co.jp/detail/0521-1,ケンホロウ メスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/495ac0c7221dcea9c438e70f4802a95e.png
572,0522,シママ,0522,https://zukan.pokemon.co.jp/detail/0522,シママ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9cb92d36f138e651161541696aff902d.png
573,0523,ゼブライカ,0523,https://zukan.pokemon.co.jp/detail/0523,ゼブライカ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7f846509fd992bc51d5e3264683d4cfd.png
574,0524,ダンゴロ,0524,https://zukan.pokemon.co.jp/detail/0524,ダンゴロ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/84cefc5c8ec5dfe1bf28cb296451e96b.png
575,0525,ガントル,0525,https://zukan.pokemon.co.jp/detail/0525,ガントル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/54918c2991772fef5ca539d6ba7e78ca.png
576,0526,ギガイアス,0526,https://zukan.pokemon.co.jp/detail/0526,ギガイアス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2754bb9dbafb2dc6199940c0fd13968f.png
577,0527,コロモリ,0527,https://zukan.pokemon.co.jp/detail/0527,コロモリ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/359f39951fa18b6a82e9972dce3b72a7.png
578,0528,ココロモリ,0528,https://zukan.pokemon.co.jp/detail/0528,ココロモリ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/194efa15b1a02172b13fcd43886f7171.png
579,0529,モグリュー,0529,https://zukan.pokemon.co.jp/detail/0529,モグリュー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/62cf098706ad412499f68c82f7615e32.png
580,0530,ドリュウズ,0530,https://zukan.pokemon.co.jp/detail/0530,ドリュウズ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/9205f0c23bed11905f56b57ef83ce844.png
581,0531,タブンネ,0531,https://zukan.pokemon.co.jp/detail/0531,タブンネ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a3cde46852dfe6c3595a993183c331dc.png
582,0532,ドッコラー,0532,https://zukan.pokemon.co.jp/detail/0532,ドッコラー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ac9b2986f1540ed3444dd9c835b55633.png
583,0533,ドテッコツ,0533,https://zukan.pokemon.co.jp/detail/0533,ドテッコツ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2c5d0ee21fe348b8bbf19b15a789ab1b.png
584,0534,ローブシン,0534,https://zukan.pokemon.co.jp/detail/0534,ローブシン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6123214832b17440983eddf6ac90ffcf.png
585,0535,オタマロ,0535,https://zukan.pokemon.co.jp/detail/0535,オタマロ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b2b77698e1cf95325ad3b848c5e6946e.png
586,0536,ガマガル,0536,https://zukan.pokemon.co.jp/detail/0536,ガマガル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/167db355ed60aab22f0ece0356ed8cc0.png
587,0537,ガマゲロゲ,0537,https://zukan.pokemon.co.jp/detail/0537,ガマゲロゲ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7ba9365f67110f7e741055cceaf3962a.png
588,0538,ナゲキ,0538,https://zukan.pokemon.co.jp/detail/0538,ナゲキ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f86838000cc01fd9b43b73c37cc40602.png
589,0539,ダゲキ,0539,https://zukan.pokemon.co.jp/detail/0539,ダゲキ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b29be9b57ed15dbda13a31d4ed26865a.png
590,0540,クルミル,0540,https://zukan.pokemon.co.jp/detail/0540,クルミル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e97f06e8fca8f830bc7859f62a712142.png
591,0541,クルマユ,0541,https://zukan.pokemon.co.jp/detail/0541,クルマユ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2c125e215b6493428054ea7d66c61931.png
592,0542,ハハコモリ,0542,https://zukan.pokemon.co.jp/detail/0542,ハハコモリ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/80f4e05df6fd771540df01191ae5ff27.png
593,0543,フシデ,0543,https://zukan.pokemon.co.jp/detail/0543,フシデ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/07a93d3a2d0e1dbcbe113e960b3df07f.png
594,0544,ホイーガ,0544,https://zukan.pokemon.co.jp/detail/0544,ホイーガ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1312dbdca718434dc589ac181d94f79e.png
595,0545,ペンドラー,0545,https://zukan.pokemon.co.jp/detail/0545,ペンドラー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cf5adb3edde781c8e09f3bb544bf494a.png
596,0546,モンメン,0546,https://zukan.pokemon.co.jp/detail/0546,モンメン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/654e99059d68901120b8d2ec4ea534de.png
597,0547,エルフーン,0547,https://zukan.pokemon.co.jp/detail/0547,エルフーン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e78bd895ba9ef1b3d447eb925552ce63.png
598,0548,チュリネ,0548,https://zukan.pokemon.co.jp/detail/0548,チュリネ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7c38709e222589f9d8ef242a92b0bb45.png
599,0549,ドレディア,0549,https://zukan.pokemon.co.jp/detail/0549,ドレディア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/611a4abc7e0d3af80b9109559110eb60.png
600,0549-Hisui,ドレディア ヒスイのすがた,0549-1,https://zukan.pokemon.co.jp/detail/0549-1,ドレディア ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6a1cd45249bf4c7884218931d42f6221.png
601,0550-Red,バスラオ あかすじのすがた,0550,https://zukan.pokemon.co.jp/detail/0550,バスラオ あかすじのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/934474294a6fc58f03cdf6d22a3b6fc0.png
602,0550-Blue,バスラオ あおすじのすがた,0550-1,https://zukan.pokemon.co.jp/detail/0550-1,バスラオ あおすじのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7c7036b2b39597695182854cb0436c8a.png
603,0550-White,バスラオ しろすじのすがた,0550-2,https://zukan.pokemon.co.jp/detail/0550-2,バスラオ しろすじのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e60ff785bb884020c60b8798602e2c72.png
604,0551,メグロコ,0551,https://zukan.pokemon.co.jp/detail/0551,メグロコ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6570ca2a786fe4e2e33ba32a87927149.png
605,0552,ワルビル,0552,https://zukan.pokemon.co.jp/detail/0552,ワルビル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/57fd9db4a4954820aae49a873587d9a2.png
606,0553,ワルビアル,0553,https://zukan.pokemon.co.jp/detail/0553,ワルビアル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/68d3652964cc26ac57dd539daab986b9.png
607,0554,ダルマッカ,0554,https://zukan.pokemon.co.jp/detail/0554,ダルマッカ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d48a987d7e6e5bf588735889c9f02f2c.png
608,0554-Galar,ダルマッカ ガラルのすがた,0554-1,https://zukan.pokemon.co.jp/detail/0554-1,ダルマッカ ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c2af8027be43cf5885846b292e523c33.png
609,0555,ヒヒダルマ,0555,https://zukan.pokemon.co.jp/detail/0555,ヒヒダルマ ノーマルモード,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/12d46fa2dac82f0fb0d924f601c29eb7.png
610,0555-Galar,ヒヒダルマ ガラルのすがた,0555-2,https://zukan.pokemon.co.jp/detail/0555-2,ヒヒダルマ ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/930e39006fc4184885aad410d37e2313.png
611,0556,マラカッチ,0556,https://zukan.pokemon.co.jp/detail/0556,マラカッチ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3d71e2b293e92efb42b798b81eba9125.png
612,0557,イシズマイ,0557,https://zukan.pokemon.co.jp/detail/0557,イシズマイ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f4d26e8610ffc37efde842221e0e68e4.png
613,0558,イワパレス,0558,https://zukan.pokemon.co.jp/detail/0558,イワパレス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/33e34252ba6e3b9ed66c1ca7c169b885.png
614,0559,ズルッグ,0559,https://zukan.pokemon.co.jp/detail/0559,ズルッグ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8b8c16e33ffdc8d84573d62269d45a90.png
615,0560,ズルズキン,0560,https://zukan.pokemon.co.jp/detail/0560,ズルズキン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c473ca1b681133c16b5c7a377897c4dd.png
616,0561,シンボラー,0561,https://zukan.pokemon.co.jp/detail/0561,シンボラー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f0ec347484dcc40eb1225d0cce0e5330.png
617,0562,デスマス,0562,https://zukan.pokemon.co.jp/detail/0562,デスマス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/ec5d96e78fbaa08ed128d4916b70b558.png
618,0562-Galar,デスマス ガラルのすがた,0562-1,https://zukan.pokemon.co.jp/detail/0562-1,デスマス ガラルのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6e4d4017494ca77addfadb59c2fef6e6.png
619,0563,デスカーン,0563,https://zukan.pokemon.co.jp/detail/0563,デスカーン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0f6dc67ce5ce705e7c9798b2bcb66642.png
620,0564,プロトーガ,0564,https://zukan.pokemon.co.jp/detail/0564,プロトーガ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f61987bc31b8b21abfd11a9e59aff3d3.png
621,0565,アバゴーラ,0565,https://zukan.pokemon.co.jp/detail/0565,アバゴーラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/7d2687cf9ea7363e70cf785ff08fe6d1.png
622,0566,アーケン,0566,https://zukan.pokemon.co.jp/detail/0566,アーケン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/22bf88d88e15119b842c3bb53ba80130.png
623,0567,アーケオス,0567,https://zukan.pokemon.co.jp/detail/0567,アーケオス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2192383d9be0fefe7fe2c7c09c9e2e4c.png
624,0568,ヤブクロン,0568,https://zukan.pokemon.co.jp/detail/0568,ヤブクロン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/984cd63b486b3afef340692420904c8d.png
625,0569,ダストダス,0569,https://zukan.pokemon.co.jp/detail/0569,ダストダス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/6f7c23a1fec5f1956249a5bd092355d7.png
626,0570,ゾロア,0570,https://zukan.pokemon.co.jp/detail/0570,ゾロア,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b0be3aa7a4f051c56b9c65673c449343.png
627,0570-Hisui,ゾロア ヒスイのすがた,0570-1,https://zukan.pokemon.co.jp/detail/0570-1,ゾロア ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/340633e4c51df503f360d386bae70d81.png
628,0571,ゾロアーク,0571,https://zukan.pokemon.co.jp/detail/0571,ゾロアーク,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5292de18bfa6367fdc815b7fbede2d4a.png
629,0571-Hisui,ゾロアーク ヒスイのすがた,0571-1,https://zukan.pokemon.co.jp/detail/0571-1,ゾロアーク ヒスイのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/addddb090c3c25b46058a5938dc5007f.png
630,0572,チラーミィ,0572,https://zukan.pokemon.co.jp/detail/0572,チラーミィ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f5672191323a9fdd6db40c8571d273ce.png
631,0573,チラチーノ,0573,https://zukan.pokemon.co.jp/detail/0573,チラチーノ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/a57ae9b1e0fa2879314300aa20e82d09.png
632,0574,ゴチム,0574,https://zukan.pokemon.co.jp/detail/0574,ゴチム,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cc4b214e3f05c72bdd4933ee13348171.png
633,0575,ゴチミル,0575,https://zukan.pokemon.co.jp/detail/0575,ゴチミル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5da95e3b96e8c6f4d7f29b63b5f61b85.png
634,0576,ゴチルゼル,0576,https://zukan.pokemon.co.jp/detail/0576,ゴチルゼル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3e95ba3dd627f8ec0076e7d2748c4f15.png
635,0577,ユニラン,0577,https://zukan.pokemon.co.jp/detail/0577,ユニラン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/e06a2b94d016fac6a02fc6135507a67d.png
636,0578,ダブラン,0578,https://zukan.pokemon.co.jp/detail/0578,ダブラン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/3cbf4d7601ed9e1df6fbf043807c8f37.png
637,0579,ランクルス,0579,https://zukan.pokemon.co.jp/detail/0579,ランクルス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5d547870aeedadf2061929002268429a.png
638,0580,コアルヒー,0580,https://zukan.pokemon.co.jp/detail/0580,コアルヒー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/66215e5c490e14ca560e80030989e895.png
639,0581,スワンナ,0581,https://zukan.pokemon.co.jp/detail/0581,スワンナ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1339db302992d0e7951cb65a6f5a01db.png
640,0582,バニプッチ,0582,https://zukan.pokemon.co.jp/detail/0582,バニプッチ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/30f385ad84ad0ee556869c19c50f6cfd.png
641,0583,バニリッチ,0583,https://zukan.pokemon.co.jp/detail/0583,バニリッチ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d0f645368cb3ed2f9965ce03d2d4d5a7.png
642,0584,バイバニラ,0584,https://zukan.pokemon.co.jp/detail/0584,バイバニラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/10ddbc6ffe12435c0740125bc0b8200d.png
643,0585,シキジカ,0585,https://zukan.pokemon.co.jp/detail/0585,シキジカ はるのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/4b2f25a97322f86d59ba2bee87fc55d0.png
644,0586,メブキジカ,0586,https://zukan.pokemon.co.jp/detail/0586,メブキジカ はるのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/2c68ef08b87cddd5f7ebdc06fc400c74.png
645,0587,エモンガ,0587,https://zukan.pokemon.co.jp/detail/0587,エモンガ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d7d3e8f37165693075b92029118fcba9.png
646,0588,カブルモ,0588,https://zukan.pokemon.co.jp/detail/0588,カブルモ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/214ef21e0b29de527c72e7cbf1cdf17d.png
647,0589,シュバルゴ,0589,https://zukan.pokemon.co.jp/detail/0589,シュバルゴ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/865dd616c417fcb69306a737e91da71d.png
648,0590,タマゲタケ,0590,https://zukan.pokemon.co.jp/detail/0590,タマゲタケ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/cf86b47afe63f87b3d1c6277aec0bd79.png
649,0591,モロバレル,0591,https://zukan.pokemon.co.jp/detail/0591,モロバレル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d4227533dbb814acb0b04a49b540db61.png
650,0592-Male,プルリル オスのすがた,0592,https://zukan.pokemon.co.jp/detail/0592,プルリル オスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/afaf9108492950bf6f5c4c6dc5686004.png
651,0592-Female,プルリル メスのすがた,0592-1,https://zukan.pokemon.co.jp/detail/0592-1,プルリル メスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/da770b936136b63d9fc5a72d99c091da.png
652,0593-Male,ブルンゲル オスのすがた,0593,https://zukan.pokemon.co.jp/detail/0593,ブルンゲル オスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/8ef267247571464f96947c754e3bcece.png
653,0593-Female,ブルンゲル メスのすがた,0593-1,https://zukan.pokemon.co.jp/detail/0593-1,ブルンゲル メスのすがた,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/5f93d6a83893a9394045b54d5979abef.png
654,0594,ママンボウ,0594,https://zukan.pokemon.co.jp/detail/0594,ママンボウ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d9cbc2a64ebde8da8a9b33c67a02044d.png
655,0595,バチュル,0595,https://zukan.pokemon.co.jp/detail/0595,バチュル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b80f24dd95e81decb7d0b24facda1ec7.png
656,0596,デンチュラ,0596,https://zukan.pokemon.co.jp/detail/0596,デンチュラ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/f215fa1c3e7bd9ff6a2de8059db10076.png
657,0597,テッシード,0597,https://zukan.pokemon.co.jp/detail/0597,テッシード,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/d16000421e99347db5297c2a471f9e64.png
658,0598,ナットレイ,0598,https://zukan.pokemon.co.jp/detail/0598,ナットレイ,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b7ed582b66d671045687177506dda036.png
659,0599,ギアル,0599,https://zukan.pokemon.co.jp/detail/0599,ギアル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/b0831d5d6be60c23b3638afcd91678a4.png
660,0600,ギギアル,0600,https://zukan.pokemon.co.jp/detail/0600,ギギアル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/0a7588c020b2b989d5167415efce6f61.png
661,0601,ギギギアル,0601,https://zukan.pokemon.co.jp/detail/0601,ギギギアル,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/96b52cd5594144a5fbdf3f4e597d4e36.png
662,0602,シビシラス,0602,https://zukan.pokemon.co.jp/detail/0602,シビシラス,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/1c2575dede5d132e70369a816c361a5e.png
663,0603,シビビール,0603,https://zukan.pokemon.co.jp/detail/0603,シビビール,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/09b0ca49311e111e0dee4911fa06ec90.png
664,0604,シビルドン,0604,https://zukan.pokemon.co.jp/detail/0604,シビルドン,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/47819fcec4dde9edb945d7d81483b2b6.png
665,0605,リグレー,0605,https://zukan.pokemon.co.jp/detail/0605,リグレー,downloaded,img:https://zukan.pokemon.co.jp/zukan-api/up/images/index/c3e1fe0644fe547e6efba9b50c39a647.png
